web_id,button_id,button_width,button_width_ratio_with_largest_button_width,button_width_ratio_with_smallest_button_width,button_height,button_height_ratio_with_largest_button_height,button_height_ratio_with_smallest_button_height,button_color_R,button_color_G,button_color_B,button_color_A,button_contrast_with_background,button_center_x_coordinate,button_center_y_coordinate,button_is_on_navbar,button_is_on_footer,button_is_on_left_half_of_screen,button_is_on_right_half_of_screen,button_is_on_upper_half_of_screen,button_is_on_lower_half_of_screen,button_is_on_horizontal_center_of_screen,button_is_on_vertical_center_of_screen,total_number_of_buttons_in_radius_5_percent_of_screen_size,total_number_of_buttons_in_radius_10_percent_of_screen_size,total_number_of_buttons_in_radius_25_percent_of_screen_size,total_number_of_buttons_in_radius_50_percent_of_screen_size,button_text_size,button_text_size_ratio_with_largest_button_text,button_text_size_ratio_with_smallest_button_text,button_text_color_R,button_text_color_G,button_text_color_B,button_text_color_A,button_text_contrast_with_button,button_text_is_bold,button_text_is_italic,total_number_of_buttons_in_the_website,total_number_of_buttons_in_the_navbar,largest_button_text_in_the_website,smallest_button_text_in_the_website,largest_button_width_in_the_website,smallest_button_width_in_the_website,largest_button_height_in_the_website,smallest_button_height_in_the_website,button_rank
37.0,8.0,0.06510416666666667,0.3816793893129771,1.075268817204301,0.0533515731874145,0.5131578947368421,1.3448275862068966,1.0,0.0,0.0,1.0,0.19040365575019041,0.18299696346124014,0.6279753908086899,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.4,1.0,13.0,0.65,1.0,1.0,1.0,1.0,1.0,0.19040365575019041,0.0,0.0,11.0,0.0,20.0,13.0,262.0,93.0,76.0,29.0,0.2
37.0,9.0,0.08528645833333333,0.5,1.4086021505376345,0.04514363885088919,0.4342105263157895,1.1379310344827587,0.0,0.5019607843137255,0.0,1.0,0.12224868546707628,0.07137586673100789,0.7141586909052774,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.4,0.7,13.0,0.65,1.0,1.0,1.0,1.0,1.0,0.12224868546707628,0.0,0.0,11.0,0.0,20.0,13.0,262.0,93.0,76.0,29.0,0.1
37.0,10.0,0.060546875,0.3549618320610687,1.0,0.047879616963064295,0.4605263157894737,1.206896551724138,1.0,0.6470588235294118,0.0,1.0,0.06892972411891593,0.15397135416666666,0.7141587013422057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.4,0.7,13.0,0.65,1.0,0.0,0.0,0.0,1.0,0.6908347338935574,0.0,0.0,11.0,0.0,20.0,13.0,262.0,93.0,76.0,29.0,0.0
37.0,11.0,0.17057291666666666,1.0,2.817204301075269,0.1039671682626539,1.0,2.6206896551724137,0.5019607843137255,0.0,0.5019607843137255,1.0,0.2591231678467779,0.11413845419883728,0.8405608922120811,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,20.0,1.0,1.5384615384615385,1.0,1.0,0.0,1.0,0.2413053652576947,0.0,0.0,11.0,0.0,20.0,13.0,262.0,93.0,76.0,29.0,1.0
38.0,1.0,0.09765625,0.5976095617529881,1.6129032258064515,0.049247606019151846,0.5,1.0285714285714285,1.0,0.0,1.0,1.0,0.14905438615236669,0.056640625,0.3531919758557947,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.5454545454545454,13.0,0.7222222222222222,1.0,0.0,0.0,0.0,1.0,0.31885714285714284,0.0,0.0,12.0,0.0,18.0,13.0,251.0,93.0,72.0,35.0,0.36363636363636365
38.0,2.0,0.09765625,0.5976095617529881,1.6129032258064515,0.049247606019151846,0.5,1.0285714285714285,0.0,1.0,1.0,1.0,0.37281404708480254,0.056640625,0.4287049780139845,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.5454545454545454,13.0,0.7222222222222222,1.0,0.0,0.0,0.0,1.0,0.7975238095238095,0.0,0.0,12.0,0.0,18.0,13.0,251.0,93.0,72.0,35.0,0.2727272727272727
38.0,3.0,0.09765625,0.5976095617529881,1.6129032258064515,0.049247606019151846,0.5,1.0285714285714285,1.0,1.0,0.0,1.0,0.43532072514869824,0.056640625,0.5042179906091024,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.5454545454545454,13.0,0.7222222222222222,1.0,0.0,0.0,0.0,1.0,0.9312380952380951,0.0,0.0,12.0,0.0,18.0,13.0,251.0,93.0,72.0,35.0,0.18181818181818182
38.0,4.0,0.09765625,0.5976095617529881,1.6129032258064515,0.049247606019151846,0.5,1.0285714285714285,1.0,0.4,0.0,1.0,0.2442746732200734,0.056640625,0.5797309614565076,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.5454545454545454,13.0,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,0.09112779762338703,0.0,0.0,12.0,0.0,18.0,13.0,251.0,93.0,72.0,35.0,0.09090909090909091
38.0,5.0,0.09765625,0.5976095617529881,1.6129032258064515,0.049247606019151846,0.5,1.0285714285714285,0.4,0.0,1.0,1.0,0.09226413078320332,0.056640625,0.6552439323039126,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.5454545454545454,13.0,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,0.24126616483304386,0.0,0.0,12.0,0.0,18.0,13.0,251.0,93.0,72.0,35.0,0.0
38.0,6.0,0.16341145833333334,1.0,2.6989247311827955,0.07660738714090287,0.7777777777777778,1.6,1.0,0.0,0.0,1.0,0.2500952380952381,0.5722656150658926,0.3629275007547986,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.5454545454545454,16.0,0.8888888888888888,1.2307692307692308,1.0,1.0,1.0,1.0,0.19040365575019041,0.0,0.0,12.0,0.0,18.0,13.0,251.0,93.0,72.0,35.0,1.0
38.0,7.0,0.08072916666666667,0.4940239043824701,1.3333333333333333,0.0533515731874145,0.5416666666666666,1.1142857142857143,0.0,0.0,1.0,1.0,0.11638095238095238,0.5203939030567805,0.45348837209302323,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.45454545454545453,1.0,13.0,0.7222222222222222,1.0,1.0,1.0,0.0,1.0,0.38103031720053,0.0,0.0,12.0,0.0,18.0,13.0,251.0,93.0,72.0,35.0,0.9090909090909091
38.0,8.0,0.09049479166666667,0.5537848605577689,1.4946236559139785,0.0533515731874145,0.5416666666666666,1.1142857142857143,0.0,0.5019607843137255,0.0,1.0,0.38952605042016797,0.6193087895711263,0.45348837209302323,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.45454545454545453,0.5454545454545454,13.0,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,0.12224868546707628,0.0,0.0,12.0,0.0,18.0,13.0,251.0,93.0,72.0,35.0,0.8181818181818182
38.0,9.0,0.134765625,0.8247011952191236,2.225806451612903,0.09849521203830369,1.0,2.057142857142857,0.5019607843137255,0.0,0.5019607843137255,1.0,0.18376993464052288,0.5722656150658926,0.554719562243502,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.5454545454545454,0.5454545454545454,18.0,1.0,1.3846153846153846,0.0,1.0,0.0,1.0,0.18883909336795662,0.0,0.0,12.0,0.0,18.0,13.0,251.0,93.0,72.0,35.0,0.7272727272727273
38.0,10.0,0.10677083333333333,0.6533864541832669,1.7634408602150538,0.047879616963064295,0.4861111111111111,1.0,1.0,0.6470588235294118,0.0,1.0,0.6908347338935574,0.5371527572472891,0.6532147742818057,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.45454545454545453,1.0,13.0,0.7222222222222222,1.0,0.0,0.0,0.0,1.0,0.6908347338935574,0.0,0.0,12.0,0.0,18.0,13.0,251.0,93.0,72.0,35.0,0.6363636363636364
38.0,11.0,0.060546875,0.3705179282868526,1.0,0.047879616963064295,0.4861111111111111,1.0,1.0,0.7529411764705882,0.796078431372549,1.0,0.8176956115779644,0.6305175622304281,0.6532147742818057,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.45454545454545453,0.5454545454545454,13.0,0.7222222222222222,1.0,0.0,0.0,0.5450980392156862,1.0,0.45754895801854867,0.0,0.0,12.0,0.0,18.0,13.0,251.0,93.0,72.0,35.0,0.5454545454545454
38.0,12.0,0.11979166666666667,0.7330677290836654,1.978494623655914,0.06976744186046512,0.7083333333333334,1.457142857142857,0.0,1.0,1.0,1.0,0.7975238095238095,0.5722656150658926,0.7374828980494132,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.5454545454545454,13.0,0.7222222222222222,1.0,1.0,0.0,0.0,1.0,0.15185144888115185,0.0,0.0,12.0,0.0,18.0,13.0,251.0,93.0,72.0,35.0,0.45454545454545453
39.0,1.0,0.06510416666666667,0.625,1.6666666666666667,0.030095759233926128,0.55,1.2222222222222223,1.0,1.0,1.0,1.0,0.08752407770216003,0.08246528108914693,0.04103967168262654,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,13.0,0.7222222222222222,1.4444444444444444,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,18.0,9.0,160.0,60.0,40.0,18.0,1.0
39.0,2.0,0.078125,0.75,2.0,0.04103967168262654,0.75,1.6666666666666667,1.0,0.8901960784313725,0.5176470588235295,0.8,0.07807500769329287,0.25390625,0.04103967168262654,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,16.0,0.8888888888888888,1.7777777777777777,0.6,0.0,0.0,1.0,0.25119405725795607,0.0,0.0,6.0,1.0,18.0,9.0,160.0,60.0,40.0,18.0,0.8
39.0,3.0,0.052083333333333336,0.5,1.3333333333333333,0.028727770177838577,0.525,1.1666666666666667,0.3058823529411765,0.803921568627451,0.7686274509803922,0.8,0.06214127795025443,0.4188367923100789,0.04103967168262654,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,10.0,0.5555555555555556,1.1111111111111112,0.2,0.0,0.0,1.0,0.38369577547116274,0.0,0.0,6.0,1.0,18.0,9.0,160.0,60.0,40.0,18.0,0.6
39.0,4.0,0.0625,0.6,1.6,0.03419972640218878,0.625,1.3888888888888888,0.9019607843137255,0.49411764705882355,0.13333333333333333,1.0,0.0504119074325741,0.5759548743565878,0.04103967168262654,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,14.0,0.7777777777777778,1.5555555555555556,1.0,1.0,1.0,1.0,0.08267517410419016,0.0,0.0,6.0,1.0,18.0,9.0,160.0,60.0,40.0,18.0,0.4
39.0,5.0,0.0390625,0.375,1.0,0.024623803009575923,0.45,1.0,0.6078431372549019,0.34901960784313724,0.7137254901960784,0.85,0.05662923965532536,0.7265625,0.04103967168262654,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,9.0,0.5,1.0,1.0,1.0,1.0,1.0,0.10408486140794573,0.0,0.0,6.0,1.0,18.0,9.0,160.0,60.0,40.0,18.0,0.2
39.0,6.0,0.10416666666666667,1.0,2.6666666666666665,0.05471956224350205,1.0,2.2222222222222223,0.20392156862745098,0.596078431372549,0.8588235294117647,1.0,0.0484863450343954,0.8980034987131754,0.04103967168262654,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,18.0,1.0,2.0,0.0,0.0,0.0,1.0,0.553977217553688,0.0,0.0,6.0,1.0,18.0,9.0,160.0,60.0,40.0,18.0,0.0
40.0,1.0,0.13020833333333334,1.0,5.0,0.13679890560875513,1.0,4.761904761904762,1.0,1.0,0.0,1.0,0.11822543358192353,0.16510417064030966,0.11839945697914886,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,30.0,1.0,3.75,0.0,0.0,0.0,1.0,0.9312380952380951,0.0,0.0,7.0,0.0,30.0,8.0,200.0,40.0,100.0,21.0,1.0
40.0,2.0,0.026041666666666668,0.2,1.0,0.028727770177838577,0.21,1.0,0.8,0.8666666666666667,1.0,0.8,0.11028408926032326,0.7869791984558105,0.16438669186447288,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,0.26666666666666666,1.0,0.0,0.2,0.4,1.0,0.1957204655474302,0.0,0.0,7.0,0.0,30.0,8.0,200.0,40.0,100.0,21.0,0.16666666666666666
40.0,3.0,0.0703125,0.54,2.7,0.06976744186046512,0.51,2.4285714285714284,1.0,1.0,1.0,1.0,0.126955108673573,0.28515625,0.6653214857777231,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,15.0,0.5,1.875,0.0,0.4,0.8,1.0,0.126955108673573,0.0,0.0,7.0,0.0,30.0,8.0,200.0,40.0,100.0,21.0,0.6666666666666666
40.0,4.0,0.049479166666666664,0.38,1.9,0.047879616963064295,0.35,1.6666666666666667,0.0,0.2,0.4,1.0,0.08450921825110723,0.8252604007720947,0.6240994183374658,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,13.0,0.43333333333333335,1.625,0.6,0.8,1.0,0.6,0.17636557146290385,0.0,0.0,7.0,0.0,30.0,8.0,200.0,40.0,100.0,21.0,0.3333333333333333
40.0,5.0,0.08268229166666667,0.635,3.175,0.10259917920656635,0.75,3.5714285714285716,1.0,0.4,0.0,1.0,0.06634069431144385,0.5586588382720947,0.7489284197054549,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,20.0,0.6666666666666666,2.5,1.0,1.0,1.0,1.0,0.09112779762338703,0.0,0.0,7.0,0.0,30.0,8.0,200.0,40.0,100.0,21.0,0.8333333333333334
40.0,6.0,0.041666666666666664,0.32,1.6,0.03556771545827633,0.26,1.2380952380952381,0.0,0.6,1.0,0.7,0.0666598957275374,0.4208333492279053,0.41787506813226744,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,11.0,0.36666666666666664,1.375,0.0,0.0,0.2,1.0,0.4074074074074075,0.0,0.0,7.0,0.0,30.0,8.0,200.0,40.0,100.0,21.0,0.0
40.0,7.0,0.06315104166666667,0.485,2.425,0.058823529411764705,0.43,2.0476190476190474,0.0,0.06666666666666667,0.4,1.0,0.14818493769189092,0.6315755049387614,0.470725042549269,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,16.0,0.5333333333333333,2.0,1.0,1.0,1.0,1.0,0.3950695322376738,0.0,0.0,7.0,0.0,30.0,8.0,200.0,40.0,100.0,21.0,0.5
41.0,1.0,0.1171875,1.0,4.090909090909091,0.08207934336525308,1.0,3.3333333333333335,1.0,0.2,0.2,0.8,0.4000761904761905,0.5,0.4000912104031293,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2.6666666666666665,1.0,0.4,0.4,0.6,0.06547052262154149,0.0,0.0,7.0,0.0,24.0,9.0,180.0,44.0,60.0,18.0,1.0
41.0,2.0,0.06315104166666667,0.5388888888888889,2.2045454545454546,0.04240766073871409,0.5166666666666667,1.7222222222222223,0.10196078431372549,0.10196078431372549,0.10196078431372549,1.0,0.08597972350230414,0.0923936665058136,0.9558139701874573,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,13.0,0.5416666666666666,1.4444444444444444,0.2,0.2,0.2,0.8,0.07834101382488479,0.0,0.0,7.0,0.0,24.0,9.0,180.0,44.0,60.0,18.0,0.8333333333333334
41.0,3.0,0.046875,0.4,1.6363636363636365,0.03419972640218878,0.4166666666666667,1.3888888888888888,0.16470588235294117,0.16470588235294117,0.16470588235294117,1.0,0.060853228962818,0.26904296875,0.9558139701874573,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,12.0,0.5,1.3333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7,0.07023265927375515,0.0,0.0,7.0,0.0,24.0,9.0,180.0,44.0,60.0,18.0,0.6666666666666666
41.0,4.0,0.033854166666666664,0.28888888888888886,1.1818181818181819,0.028727770177838577,0.35,1.1666666666666667,0.22745098039215686,0.22745098039215686,0.22745098039215686,1.0,0.04815264012588427,0.4310438235600789,0.9558139701874573,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,10.0,0.4166666666666667,1.1111111111111112,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.06579168769981492,0.0,0.0,7.0,0.0,24.0,9.0,180.0,44.0,60.0,18.0,0.16666666666666666
41.0,5.0,0.04296875,0.36666666666666664,1.5,0.036935704514363885,0.45,1.5,0.35294117647058826,0.35294117647058826,0.35294117647058826,1.0,0.0699319261192171,0.5910915931065878,0.9558139701874573,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,11.0,0.4583333333333333,1.2222222222222223,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.8,0.0610589734677326,0.0,0.0,7.0,0.0,24.0,9.0,180.0,44.0,60.0,18.0,0.5
41.0,6.0,0.0546875,0.4666666666666667,1.9090909090909092,0.047879616963064295,0.5833333333333334,1.9444444444444444,0.47843137254901963,0.47843137254901963,0.47843137254901963,1.0,0.09171121211254991,0.7615559895833334,0.9558139701874573,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,14.0,0.5833333333333334,1.5555555555555556,0.6,0.6,0.6,0.9,0.05857407898224225,0.0,0.0,7.0,0.0,24.0,9.0,180.0,44.0,60.0,18.0,0.3333333333333333
41.0,7.0,0.028645833333333332,0.24444444444444444,1.0,0.024623803009575923,0.3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.12438014110254914,0.9248589674631754,0.9558139701874573,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,9.0,0.375,1.0,0.8,0.8,0.8,0.7,0.05647840531561462,0.0,0.0,7.0,0.0,24.0,9.0,180.0,44.0,60.0,18.0,0.0
42.0,1.0,0.07877604166666667,1.0,3.78125,0.07934336525307797,1.0,3.8666666666666667,1.0,1.0,1.0,1.0,0.0905861456483126,0.2393880287806193,0.23971728782810361,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,18.0,1.0,2.5714285714285716,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,18.0,7.0,121.0,32.0,58.0,15.0,1.0
42.0,2.0,0.020833333333333332,0.2644628099173554,1.0,0.02051983584131327,0.25862068965517243,1.0,0.6,0.6,0.6,0.8,0.05607713778228876,0.6895833015441895,0.2603283215482323,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,7.0,0.3888888888888889,1.0,0.4,0.4,0.4,0.6,0.06878306878306878,0.0,0.0,9.0,0.0,18.0,7.0,121.0,32.0,58.0,15.0,0.0
42.0,3.0,0.041666666666666664,0.5289256198347108,2.0,0.038303693570451436,0.4827586206896552,1.8666666666666667,0.8,0.8,0.8,0.9,0.07333164171530068,0.32083332538604736,0.5810305573219476,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,1.0,12.0,0.6666666666666666,1.7142857142857142,0.2,0.2,0.2,1.0,0.1619047619047619,0.0,0.0,9.0,0.0,18.0,7.0,121.0,32.0,58.0,15.0,0.625
42.0,4.0,0.03125,0.39669421487603307,1.5,0.030095759233926128,0.3793103448275862,1.4666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.06856655705760566,0.7843750317891439,0.6152074894728967,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.875,10.0,0.5555555555555556,1.4285714285714286,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7,0.09730848861283645,0.0,0.0,9.0,0.0,18.0,7.0,121.0,32.0,58.0,15.0,0.125
42.0,5.0,0.049479166666666664,0.628099173553719,2.375,0.04377564979480164,0.5517241379310345,2.1333333333333333,0.2,0.2,0.2,0.85,0.10513538748832867,0.5752604007720947,0.6783173818105549,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.125,0.625,1.0,14.0,0.7777777777777778,2.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9,0.17460317460317462,0.0,0.0,9.0,0.0,18.0,7.0,121.0,32.0,58.0,15.0,0.75
42.0,6.0,0.044270833333333336,0.5619834710743802,2.125,0.04103967168262654,0.5172413793103449,2.0,0.4,0.4,0.4,1.0,0.05840854860462704,0.5221354166666666,0.5206566430964646,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,1.0,13.0,0.7222222222222222,1.8571428571428572,1.0,1.0,1.0,1.0,0.11111111111111112,0.0,0.0,9.0,0.0,18.0,7.0,121.0,32.0,58.0,15.0,0.875
42.0,7.0,0.0234375,0.2975206611570248,1.125,0.023255813953488372,0.29310344827586204,1.1333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.07908314302630466,0.41171876589457196,0.7886001023319938,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.5,0.75,8.0,0.4444444444444444,1.1428571428571428,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,0.23809523809523808,0.0,0.0,9.0,0.0,18.0,7.0,121.0,32.0,58.0,15.0,0.375
42.0,8.0,0.036458333333333336,0.4628099173553719,1.75,0.03419972640218878,0.43103448275862066,1.6666666666666667,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.9,0.08300162170131212,0.4817708333333333,0.7172822339100975,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.625,1.0,11.0,0.6111111111111112,1.5714285714285714,0.8,0.8,0.8,0.8,0.12781954887218047,0.0,0.0,9.0,0.0,18.0,7.0,121.0,32.0,58.0,15.0,0.5
42.0,9.0,0.026041666666666668,0.3305785123966942,1.25,0.025991792065663474,0.3275862068965517,1.2666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.0,0.050871961687900966,0.6130208174387614,0.81320111109033,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.75,9.0,0.5,1.2857142857142858,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.95,0.09062980030721965,0.0,0.0,9.0,0.0,18.0,7.0,121.0,32.0,58.0,15.0,0.25
43.0,1.0,0.1171875,1.0,4.090909090909091,0.08207934336525308,1.0,2.857142857142857,1.0,0.4196078431372549,0.4196078431372549,0.9,0.09970126832391937,0.5,0.5001368072551513,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,1.0,22.0,1.0,2.4444444444444446,1.0,1.0,1.0,1.0,0.08431714356002189,0.0,0.0,9.0,0.0,22.0,9.0,180.0,44.0,60.0,21.0,1.0
43.0,2.0,0.0546875,0.4666666666666667,1.9090909090909092,0.047879616963064295,0.5833333333333334,1.6666666666666667,0.3058823529411765,0.803921568627451,0.7686274509803922,0.8,0.1253396566234064,0.5,0.2239854136830968,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.875,14.0,0.6363636363636364,1.5555555555555556,0.0,0.0,0.0,1.0,0.7099906629318395,0.0,0.0,9.0,0.0,22.0,9.0,180.0,44.0,60.0,21.0,0.25
43.0,3.0,0.036458333333333336,0.3111111111111111,1.2727272727272727,0.03419972640218878,0.4166666666666667,1.1904761904761905,0.27058823529411763,0.7176470588235294,0.8196078431372549,0.7,0.11432268981408589,0.8317708174387614,0.3671910694294524,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,11.0,0.5,1.2222222222222223,1.0,1.0,1.0,1.0,0.07353331318616675,0.0,0.0,9.0,0.0,22.0,9.0,180.0,44.0,60.0,21.0,0.125
43.0,4.0,0.0625,0.5333333333333333,2.1818181818181817,0.0560875512995896,0.6833333333333333,1.9523809523809523,0.5882352941176471,0.807843137254902,0.7058823529411765,0.9,0.13514212765418757,0.8187499841054281,0.6221386117582934,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.75,16.0,0.7272727272727273,1.7777777777777777,0.0,0.0,0.0,1.0,0.7655170868347339,0.0,0.0,9.0,0.0,22.0,9.0,180.0,44.0,60.0,21.0,0.5
43.0,5.0,0.044270833333333336,0.37777777777777777,1.5454545454545454,0.03967168262653899,0.48333333333333334,1.380952380952381,0.996078431372549,0.792156862745098,0.3411764705882353,0.8,0.14340689670087037,0.5,0.7803921679954685,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.875,12.0,0.5454545454545454,1.3333333333333333,0.0,0.0,0.0,1.0,0.81233314659197,0.0,0.0,9.0,0.0,22.0,9.0,180.0,44.0,60.0,21.0,0.375
43.0,6.0,0.0703125,0.6,2.4545454545454546,0.06155950752393981,0.75,2.142857142857143,0.32941176470588235,0.6274509803921569,1.0,0.9,0.10776929169182033,0.18515624602635702,0.6194026336461184,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,17.0,0.7727272727272727,1.8888888888888888,1.0,1.0,1.0,1.0,0.07800483813537235,0.0,0.0,9.0,0.0,22.0,9.0,180.0,44.0,60.0,21.0,0.625
43.0,7.0,0.028645833333333332,0.24444444444444444,1.0,0.028727770177838577,0.35,1.0,0.37254901960784315,0.15294117647058825,0.803921568627451,0.8,0.049872655963807244,0.16432291269302368,0.36445509131727727,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,9.0,0.4090909090909091,1.0,1.0,1.0,1.0,1.0,0.16855982485642668,0.0,0.0,9.0,0.0,22.0,9.0,180.0,44.0,60.0,21.0,0.0
43.0,8.0,0.057291666666666664,0.4888888888888889,2.0,0.0506155950752394,0.6166666666666667,1.7619047619047619,1.0,0.38823529411764707,0.2823529411764706,0.8,0.09426267447003284,0.5713541507720947,0.6254674073935533,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,15.0,0.6818181818181818,1.6666666666666667,1.0,1.0,1.0,1.0,0.08918191852339923,0.0,0.0,9.0,0.0,22.0,9.0,180.0,44.0,60.0,21.0,0.75
43.0,9.0,0.0859375,0.7333333333333333,3.0,0.07250341997264022,0.8833333333333333,2.5238095238095237,0.0,0.8235294117647058,0.8274509803921568,0.9,0.11747787336382629,0.44296876589457196,0.6364113198422537,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,1.0,19.0,0.8636363636363636,2.111111111111111,0.0,0.0,0.0,1.0,0.665457329598506,0.0,0.0,9.0,0.0,22.0,9.0,180.0,44.0,60.0,21.0,0.875
